m_ref,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix,price_off_peak_var_roll1_mean,price_peak_var_roll1_mean,price_mid_peak_var_roll1_mean,price_off_peak_fix_roll1_mean,price_peak_fix_roll1_mean,price_mid_peak_fix_roll1_mean,price_off_peak_var_roll3_mean,price_off_peak_var_roll3_std,price_peak_var_roll3_mean,price_peak_var_roll3_std,price_mid_peak_var_roll3_mean,price_mid_peak_var_roll3_std,price_off_peak_fix_roll3_mean,price_off_peak_fix_roll3_std,price_peak_fix_roll3_mean,price_peak_fix_roll3_std,price_mid_peak_fix_roll3_mean,price_mid_peak_fix_roll3_std,price_off_peak_var_roll6_mean,price_off_peak_var_roll6_std,price_peak_var_roll6_mean,price_peak_var_roll6_std,price_mid_peak_var_roll6_mean,price_mid_peak_var_roll6_std,price_off_peak_fix_roll6_mean,price_off_peak_fix_roll6_std,price_peak_fix_roll6_mean,price_peak_fix_roll6_std,price_mid_peak_fix_roll6_mean,price_mid_peak_fix_roll6_std,price_off_peak_var_roll12_mean,price_off_peak_var_roll12_std,price_peak_var_roll12_mean,price_peak_var_roll12_std,price_mid_peak_var_roll12_mean,price_mid_peak_var_roll12_std,price_off_peak_fix_roll12_mean,price_off_peak_fix_roll12_std,price_peak_fix_roll12_mean,price_peak_fix_roll12_std,price_mid_peak_fix_roll12_mean,price_mid_peak_fix_roll12_std,price_off_peak_var_mom,price_peak_var_mom,price_mid_peak_var_mom,price_off_peak_fix_mom,price_peak_fix_mom,price_mid_peak_fix_mom,spread_var,spread_fix,price_peak_var_roll_best_mean,price_peak_var_roll_best_mean_na,price_mid_peak_var_roll_best_mean,price_mid_peak_var_roll_best_mean_na,price_off_peak_var_roll_best_mean,price_off_peak_var_roll_best_mean_na,price_peak_fix_roll_best_mean,price_peak_fix_roll_best_mean_na,price_mid_peak_fix_roll_best_mean,price_mid_peak_fix_roll_best_mean_na,price_off_peak_fix_roll_best_mean,price_off_peak_fix_roll_best_mean_na,spread_var_best,spread_fix_best,short_history_flag,channel_sales_epumfxlbckeskwekxbiuasklxalciiuu,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_fixdbufsefwooaasfcxdxadsiekoceaa,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_sddiedcslfslkckwlfkdpoeeailfpeds,channel_sales_usilxuppasemubllopkaafesmlibmsdf,has_gas_t,origin_up_ewxeelcelemmiwuafmddpobolfuxioce,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,origin_up_usapbepcfoloekilkwsdiboslwaxobdp,cutoff_month_x_2015-02-28,cutoff_month_x_2015-03-31,cutoff_month_x_2015-04-30,cutoff_month_x_2015-05-31,cutoff_month_x_2015-06-30,cutoff_month_x_2015-07-31,cutoff_month_x_2015-08-31,cutoff_month_x_2015-09-30,cutoff_month_x_2015-10-31,cutoff_month_x_2015-11-30,cutoff_month_y_2015-02-28,cutoff_month_y_2015-03-31,cutoff_month_y_2015-04-30,cutoff_month_y_2015-05-31,cutoff_month_y_2015-06-30,cutoff_month_y_2015-07-31,cutoff_month_y_2015-08-31,cutoff_month_y_2015-09-30,cutoff_month_y_2015-10-31,cutoff_month_y_2015-11-30
2015-04-14,5163.0,0.0,0.0,486.24,0.0,0.0,15.58,0.165794,0.087899,44.31137796,0.0,21.38,21.38,1.0,58.67,5.0,10.35,0.172468,0.087881,0.0,44.26693116,0.0,0.0,0.172468,0.087881,0.0,44.26693116,0.0,0.0,0.172468,0.0,0.087881,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.172468,0.0,0.087881,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.172468,0.0,0.087881,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08458700000000001,-44.26693116,0.087881,0.0,0.0,0.0,0.172468,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,-0.08458700000000001,-44.26693116,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-12-16,4128.0,0.0,0.0,45.21,0.0,0.0,33.68,0.147506,0.0,46.30537836,0.0,26.02,26.02,1.0,4.98,3.0,13.2,0.148586,0.0,0.0,44.44470996,0.0,0.0,0.148586,0.0,0.0,44.44470996,0.0,0.0,0.148385,0.00034814221232114457,0.0,0.0,0.0,0.0,44.385449959999995,0.10264133085651388,0.0,0.0,0.0,0.0,0.14967133333333335,0.002165330890803215,0.0,0.0,0.0,0.0,44.326189959999994,0.09180519723850002,0.0,0.0,0.0,0.0,0.1503491818181818,0.002497987222472593,0.007771181818181819,0.025774094268540968,0.0,0.0,44.299253923636364,0.07191538912326283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148586,-44.44470996,0.007771181818181819,0.0,0.0,0.0,0.1503491818181818,0.0,0.0,0.0,0.0,0.0,44.299253923636364,0.0,-0.14257799999999998,-44.299253923636364,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-07-08,21380.0,0.0,3006.0,1752.76,1850.0,0.0,19.93,0.1457109999999999,0.0,44.31137796,272.17,16.59,16.59,1.0,146.67,3.0,13.15,0.151367,0.0,0.0,44.26692996,0.0,0.0,0.151367,0.0,0.0,44.26692996,0.0,0.0,0.151367,0.0,0.0,0.0,0.0,0.0,44.26693036,6.928203275343864e-07,0.0,0.0,0.0,0.0,0.151367,0.0,0.0,0.0,0.0,0.0,44.26693076,6.196773361219187e-07,0.0,0.0,0.0,0.0,0.151367,0.0,0.0,0.0,0.0,0.0,44.26693076,6.196773361219187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.151367,-44.26692996,0.0,0.0,0.0,0.0,0.151367,0.0,0.0,0.0,0.0,0.0,44.26693076,0.0,-0.151367,-44.26693076,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-12-04,11623.0,0.0,3520.0,1089.03,3520.0,0.0,19.17,0.164197,0.085552,45.30837756,307.35,15.78,15.78,1.0,76.5,6.0,13.856,0.163081,0.084009,0.0,44.26692996,0.0,0.0,0.163081,0.084009,0.0,44.26692996,0.0,0.0,0.16404133333333334,0.0016633461255352883,0.08497433333333333,0.0016720063795731556,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.16654433333333332,0.0033882862138058683,0.08619066666666665,0.0017231376807053623,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.16838327272727271,0.0031943830731741884,0.08685763636363636,0.0014393755085263364,0.0,0.0,44.266930505454546,6.266795608022907e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079072,-44.26692996,0.08685763636363636,0.0,0.0,0.0,0.16838327272727271,0.0,0.0,0.0,0.0,0.0,44.266930505454546,0.0,-0.08152563636363636,-44.266930505454546,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-03-26,22964.0,0.0,1007.0,1885.54,674.0,0.0,132.11,0.114586,0.097701,40.606701,64.79,22.32,22.32,1.0,185.22,11.0,16.5,0.12193,0.099349,0.067489,40.56596939999999,24.33958068,16.22638872,0.12193,0.099349,0.067489,40.56596939999999,24.33958068,16.22638872,0.12193,0.0,0.099349,0.0,0.067489,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12193,0.0,0.099349,0.0,0.067489,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12193,0.0,0.099349,0.0,0.067489,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02258099999999999,-16.226388719999992,0.099349,0.0,0.067489,0.0,0.12193,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.02258099999999999,-16.226388719999992,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-12-31,5161456.0,0.0,455567.0,3706.55,3058.0,0.0,131.05,0.1169019999999999,0.1000149999999999,40.606701,291.16,24.72,24.72,1.0,420.07,5.0,16.5,0.119405,0.101259,0.073433,40.565973,24.33957804,16.22638296,0.119405,0.101259,0.073433,40.565973,24.33957804,16.22638296,0.119405,0.0,0.101259,0.0,0.073433,0.0,40.565973,0.0,24.33957804,0.0,16.22638296,0.0,0.12212533333333335,0.0042143222784531776,0.10264866666666667,0.0021528623427118053,0.073451,2.7885480092899658e-05,40.565973,0.0,24.33957804,0.0,16.22638296,0.0,0.12446490909090911,0.0040345792210476055,0.10377990909090908,0.002043409232363667,0.07317145454545454,0.0009752656421341188,40.56597136363636,1.8800386865952625e-06,24.33957924,1.3786950357629826e-06,16.22638557818182,3.0080618942553843e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.018145999999999995,-16.22639496,0.10377990909090908,0.0,0.07317145454545454,0.0,0.12446490909090911,0.0,24.33957924,0.0,16.22638557818182,0.0,40.56597136363636,0.0,-0.020685000000000037,-16.22639212363636,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-02-11,374684.0,0.0,39064.0,1924.65,2460.0,0.0,16.28,0.1620329999999999,0.084138,44.31137796,279.71,32.64,32.64,1.0,171.9,5.0,14.5,0.168705,0.084119,0.0,44.26693116,0.0,0.0,0.168705,0.084119,0.0,44.26693116,0.0,0.0,0.168705,0.0,0.084119,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.168705,0.001161,0.084119,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.168705,0.0011609999999999939,0.084119,0.0,0.0,0.0,44.26693116,6.00000001674129e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084586,-44.26693116,0.084119,0.0,0.0,0.0,0.168705,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,-0.084586,-44.26693116,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-29,8599.0,0.0,0.0,1265.72,0.0,0.0,1.07,0.144058,0.0,44.31137796,0.0,4.12,4.12,1.0,113.14,6.0,13.2,0.144524,0.0,0.0,44.26692996,0.0,0.0,0.144524,0.0,0.0,44.26692996,0.0,0.0,0.14490333333333333,0.0003285123031686424,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14648550000000002,0.0023878153823107652,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14788072727272727,0.002328179807957668,0.0,0.0,0.0,0.0,44.26693028727272,5.605192415499195e-07,0.0,0.0,0.0,0.0,-0.0005689999999999862,0.0,0.0,0.0,0.0,0.0,-0.144524,-44.26692996,0.0,0.0,0.0,0.0,0.14788072727272727,0.0,0.0,0.0,0.0,0.0,44.26693028727272,0.0,-0.14788072727272727,-44.26693028727272,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-04-16,207772.0,0.0,18157.0,2147.24,4336.0,0.0,132.5,0.1169099999999999,0.100572,40.606701,426.18,47.78,47.78,1.0,265.71,5.0,39.6,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02257999999999999,-16.226388719999992,0.10513,0.0,0.07327,0.0,0.12771,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.02257999999999999,-16.226388719999992,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-06-23,963288.0,0.0,54281.0,6918.45,0.0,0.0,16.42,0.1646369999999999,0.087381,44.31137796,0.0,21.12,21.12,1.0,575.63,6.0,14.5,0.168185,0.084213,0.0,44.26693116,0.0,0.0,0.168185,0.084213,0.0,44.26693116,0.0,0.0,0.168185,0.0,0.084213,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.168185,0.0,0.084213,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.168185,0.0,0.084213,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083972,-44.26693116,0.084213,0.0,0.0,0.0,0.168185,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,-0.083972,-44.26693116,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2015-11-10,7781.0,0.0,643.0,797.41,643.0,0.0,128.55,0.115939,0.100823,40.9390266,63.43,19.56,19.56,1.0,101.85,5.0,16.5,0.1228079999999999,0.104575,0.076621,40.728885,24.43733004,16.29155496,0.1228079999999999,0.104575,0.076621,40.728885,24.43733004,16.29155496,0.12132399999999997,0.0012851816992160113,0.10313966666666667,0.0012430351295653656,0.0752596666666666,0.001178949249685271,40.620276999999994,0.09405728705422874,24.372162040000003,0.056437143513827795,16.24810696,0.03762707174362809,0.12501699999999996,0.00412632713196618,0.10485683333333334,0.002038736904719842,0.0749463333333333,0.0008208421691571888,40.5931244,0.06650883945040512,24.355870479999997,0.039906871348299004,16.23724592,0.026605887383840583,0.12742299999999995,0.004371186185312456,0.10647250000000001,0.002580652856675356,0.07574979999999998,0.001204265087096709,40.5822624,0.05151793030392449,24.349354560000002,0.03091143281079027,16.23290304,0.020608184236754895,0.0022259999999999086,0.002153000000000002,0.0020420000000000993,0.1629119999999986,0.09775199999999984,0.06517200000000045,-0.018232999999999902,-16.29155496,0.10647250000000001,0.0,0.07574979999999998,0.0,0.12742299999999995,0.0,24.349354560000002,0.0,16.23290304,0.0,40.5822624,0.0,-0.02095049999999994,-16.232907839999996,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2015-12-17,59356.0,0.0,8983.0,74.85,365.0,0.0,17.38,0.147506,0.0,46.30537836,54.2,20.54,20.54,1.0,2.58,4.0,10.392,0.148586,0.0,0.0,44.44470996,0.0,0.0,0.148586,0.0,0.0,44.44470996,0.0,0.0,0.148586,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.15007333333333334,0.0023041668921036478,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.15142545454545453,0.0022511904567866447,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148586,-44.44470996,0.0,0.0,0.0,0.0,0.15142545454545453,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,-0.15142545454545453,-44.44470996,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-11-09,11374.0,0.0,955.0,1199.7,955.0,0.0,119.31,0.114667,0.099548,40.606701,96.27,5.94,5.94,1.0,232.52,5.0,31.5,0.118238,0.101781,0.074205,40.728885,24.43733004,16.29155496,0.118238,0.101781,0.074205,40.728885,24.43733004,16.29155496,0.119016,0.0006737677641442789,0.101433,0.00030137684051699906,0.07369033333333333,0.00044571440781438816,40.620276999999994,0.09405728705422874,24.372162040000003,0.056437143513827795,16.24810696,0.03762707174362809,0.123291,0.004702375484794905,0.1034305,0.0021964377295976174,0.07358866666666666,0.0003030971241477916,40.5931244,0.06650883945040512,24.355870479999997,0.039906871348299004,16.23724592,0.026605887383840583,0.125001,0.004142237398636961,0.1042295,0.001934990912984691,0.07354799999999999,0.00023193533581582356,40.5822624,0.05151793030392449,24.349354560000002,0.03091143281079027,16.23290304,0.020608184236754895,-0.0011670000000000014,0.0005219999999999947,0.0007719999999999949,0.1629119999999986,0.09775199999999984,0.06517200000000045,-0.016457,-16.29155496,0.1042295,0.0,0.07354799999999999,0.0,0.125001,0.0,24.349354560000002,0.0,16.23290304,0.0,40.5822624,0.0,-0.0207715,-16.232907839999996,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2015-12-11,1103.0,0.0,0.0,314.5,0.0,0.0,16.3,0.272981,0.0,59.26637796,0.0,155.88,155.88,1.0,189.85,3.0,10.392,0.275124,0.0,0.0,59.20692996,0.0,0.0,0.275124,0.0,0.0,59.20692996,0.0,0.0,0.275124,0.0,0.0,0.0,0.0,0.0,59.20692996,0.0,0.0,0.0,0.0,0.0,0.2766113333333333,0.0023041668921036534,0.0,0.0,0.0,0.0,59.20692996,0.0,0.0,0.0,0.0,0.0,0.27796345454545457,0.0022511904567866473,0.0,0.0,0.0,0.0,59.20693050545455,6.266795625354178e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.275124,-59.20692996,0.0,0.0,0.0,0.0,0.27796345454545457,0.0,0.0,0.0,0.0,0.0,59.20693050545455,0.0,-0.27796345454545457,-59.20693050545455,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-09-02,12180.0,0.0,2027.0,409.84,475.0,0.0,16.26,0.141434,0.0,44.31137796,68.07,13.4,13.4,1.0,31.94,6.0,13.856,0.14229,0.0,0.0,44.26692996,0.0,0.0,0.14229,0.0,0.0,44.26692996,0.0,0.0,0.14525266666666667,0.0025657445962786987,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.1471523333333333,0.002928418594850542,0.0,0.0,0.0,0.0,44.26693036,6.196773361219187e-07,0.0,0.0,0.0,0.0,0.14791699999999997,0.002851349054144579,0.0,0.0,0.0,0.0,44.26693056,6.414269825739597e-07,0.0,0.0,0.0,0.0,-0.0044440000000000035,0.0,0.0,0.0,0.0,0.0,-0.14229,-44.26692996,0.0,0.0,0.0,0.0,0.14791699999999997,0.0,0.0,0.0,0.0,0.0,44.26693056,0.0,-0.14791699999999997,-44.26693056,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-08-04,45729.0,0.0,920.0,3621.78,32.0,0.0,129.26,0.114481,0.098142,40.606701,3.21,16.44,16.44,2.0,509.06,4.0,26.3,0.12771,0.10513,0.07327,40.565973,24.33957804,16.22638296,0.12771,0.10513,0.07327,40.565973,24.33957804,16.22638296,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.5659718,2.0784609764496783e-06,24.339578919999997,1.5242047098583379e-06,16.226384879999998,3.325537551345779e-06,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56597059999999,1.8590320088702747e-06,24.3395798,1.3632901383170012e-06,16.226386799999997,2.9744512090555217e-06,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56597042857142,1.7566201345577109e-06,24.339579925714286,1.2881880969575172e-06,16.226387074285714,2.810592209638086e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.02257999999999999,-16.22639496,0.10513,0.0,0.07327,0.0,0.12771,0.0,24.339579925714286,0.0,16.226387074285714,0.0,40.56597042857142,0.0,-0.02257999999999999,-16.226390502857132,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015-10-04,11738.0,0.0,0.0,1706.26,0.0,0.0,9.48,0.140621,0.0,44.31137796,0.0,7.68,7.68,1.0,118.62,3.0,11.5,0.142281,0.0,0.0,44.26692996,0.0,0.0,0.142281,0.0,0.0,44.26692996,0.0,0.0,0.14376833333333333,0.0025761369011241225,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14525566666666667,0.002304166892103675,0.0,0.0,0.0,0.0,44.266930359999996,6.196773280496194e-07,0.0,0.0,0.0,0.0,0.14575144444444443,0.0019675570583283794,0.0,0.0,0.0,0.0,44.266930626666664,6.324555312443708e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142281,-44.26692996,0.0,0.0,0.0,0.0,0.14575144444444443,0.0,0.0,0.0,0.0,0.0,44.266930626666664,0.0,-0.14575144444444443,-44.266930626666664,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-04-08,33105.0,0.0,7077.0,4913.29,7077.0,0.0,17.16,0.144149,0.0,44.31137796,1033.48,24.52,24.52,1.0,459.16,4.0,13.2,0.1494339999999999,0.0,0.0,44.26692996,0.0,0.0,0.1494339999999999,0.0,0.0,44.26692996,0.0,0.0,0.1494339999999999,0.0,0.0,0.0,0.0,0.0,44.26693076,6.92820323944856e-07,0.0,0.0,0.0,0.0,0.1494339999999999,0.0,0.0,0.0,0.0,0.0,44.26693076,6.92820323944856e-07,0.0,0.0,0.0,0.0,0.1494339999999999,0.0,0.0,0.0,0.0,0.0,44.26693076,6.92820323944856e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,-0.1494339999999999,-44.26692996,0.0,0.0,0.0,0.0,0.1494339999999999,0.0,0.0,0.0,0.0,0.0,44.26693076,0.0,-0.1494339999999999,-44.26693076,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-12-11,19693.0,0.0,3619.0,2905.72,3619.0,0.0,0.0,0.144058,0.0,44.31137796,524.46,3.4,3.4,1.0,236.45,6.0,12.5,0.144524,0.0,0.0,44.26692996,0.0,0.0,0.144524,0.0,0.0,44.26692996,0.0,0.0,0.145027,0.0008712215562070445,0.028494333333333333,0.049353633061136784,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14654733333333334,0.0023941385646337582,0.014247166666666667,0.034898288613722406,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14791445454545454,0.0023093411772034094,0.007771181818181819,0.025774094268540968,0.0,0.0,44.266930505454546,6.266795608022907e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.144524,-44.26692996,0.007771181818181819,0.0,0.0,0.0,0.14791445454545454,0.0,0.0,0.0,0.0,0.0,44.266930505454546,0.0,-0.14014327272727273,-44.266930505454546,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-10-11,25926.0,0.0,0.0,3826.93,0.0,0.0,0.0,0.142819,0.0,44.31137796,0.0,8.8,8.8,1.0,286.74,6.0,13.2,0.145093,0.0,0.0,44.26692996,0.0,0.0,0.145093,0.0,0.0,44.26692996,0.0,0.0,0.14658033333333334,0.0025761369011240926,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14806766666666668,0.0023041668921036577,0.0,0.0,0.0,0.0,44.266930159999994,4.898979488861825e-07,0.0,0.0,0.0,0.0,0.14856344444444444,0.0019675570583283656,0.0,0.0,0.0,0.0,44.266930493333334,6.324555346739536e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.145093,-44.26692996,0.0,0.0,0.0,0.0,0.14856344444444444,0.0,0.0,0.0,0.0,0.0,44.266930493333334,0.0,-0.14856344444444444,-44.266930493333334,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-03-10,4171.0,0.0,1431.0,451.88,1431.0,0.0,16.63,0.165794,0.087899,44.31137796,145.43,23.76,23.76,1.0,55.32,6.0,10.392,0.173151,0.088225,0.0,44.44470996,0.0,0.0,0.173151,0.088225,0.0,44.44470996,0.0,0.0,0.173151,0.0,0.088225,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.173151,0.0,0.088225,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.173151,0.0,0.088225,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084926,-44.44470996,0.088225,0.0,0.0,0.0,0.173151,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,-0.084926,-44.44470996,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015-06-23,22117.0,0.0,2044.0,2188.95,2044.0,0.0,132.17,0.115174,0.098837,40.606701,196.24,19.0,19.0,1.0,238.5,11.0,20.785,0.125976,0.103395,0.071536,40.56596939999999,24.33958068,16.22638872,0.125976,0.103395,0.071536,40.56596939999999,24.33958068,16.22638872,0.125976,0.0,0.103395,0.0,0.071536,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.125976,0.0,0.103395,0.0,0.071536,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.125976,0.0,0.103395,0.0,0.071536,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022581000000000004,-16.226388719999992,0.103395,0.0,0.071536,0.0,0.125976,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.022581000000000004,-16.226388719999992,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
