tenure_years,tenure_risk_score,margin_net_pow_ele,cons_12m,cons_last_month,cons_trend_ratio,engagement_score,dual_fuel_flag,multi_product_flag,price_var_mean_all,price_fix_mean_all,price_var_volatility,price_fix_volatility,price_stability_score,price_spread_peak_offpeak,total_price_burden,channel_encoded,cons_level_bucket,cons_trend_category,tenure_risk_bucket
6,0.14285714285714285,14.64,3677,0,0.0,3,1,1,0.04991316666666667,14.775396786666667,0.000673341771624293,0.029177508549044707,0.9716496830656748,-0.9999933217800128,0.19766713453333334,0.18120805369127516,Very_Low,Unknown,5-10yr
6,0.14285714285714285,36.24,5590,0,0.0,3,0,0,0.05033794444444444,14.814903319999997,0.0009427217402082506,0.0,1.0,-0.9999933781339361,0.19848697764444442,0.18120805369127516,Low,Unknown,5-10yr
6,0.14285714285714285,30.22,8902,0,0.0,3,0,0,0.08634538888888889,14.80008842,0.0009696375184002522,0.026801162512710173,0.9738983909531964,-0.4807962426262518,0.2343462730888889,0.1964761622742079,Low,Unknown,5-10yr
6,0.14285714285714285,51.96,24507,0,0.0,3,0,0,0.10043083333333334,27.134488266666665,0.002444610279998142,0.04227654086248115,0.9594382688230731,-0.16523052156295293,0.37177571600000003,0.18610960390667391,High,Unknown,5-10yr
6,0.14285714285714285,11.06,4805,856,2.137773147626789,3,0,0,0.048780694444444446,14.795150119999997,0.0009942246810102715,0.029177410075354914,0.9716497760349999,-0.999993166742307,0.1967321956444444,0.1964761622742079,Low,Growing,5-10yr
6,0.14285714285714285,12.6,9178,0,0.0,3,0,0,0.0511148611111111,14.788359586666665,0.00946905684913412,0.11333184236479499,0.8982047956842139,-0.9512755718473737,0.19899845697777777,0.18120805369127516,Low,Unknown,5-10yr
6,0.14285714285714285,29.76,2882597,382647,1.5929261010057545,5,1,1,0.0835954444444444,14.755643486666665,0.0009521883158871996,2.0597146002746024e-07,0.9999997940285823,-0.49033036094099913,0.23115187931111103,0.18120805369127516,Very_High,Growing,5-10yr
6,0.14285714285714285,31.2,44312,3329,0.9015165189831604,3,0,0,0.04892961111111111,14.770458419999999,0.0006994937539281622,0.026801283117790658,0.9738982765619352,-0.9999931875391007,0.1966341953111111,0.18120805369127516,High,Stable,5-10yr
6,0.14285714285714285,25.92,5684,0,0.0,3,0,0,0.05013741666666666,14.755643453333334,0.0009730812990940006,1.9694638706061312e-07,0.9999998030536518,-0.9999933516495388,0.1976938512,0.18120805369127516,Low,Unknown,5-10yr
4,0.2,21.64,53819,0,0.0,3,0,0,0.04982405555555555,14.876631253333331,0.001268664643012871,0.2825665613894219,0.7796866299996831,-0.9999933098359907,0.19859036808888886,0.1964761622742079,High,Unknown,3-5yr
6,0.14285714285714285,19.69,7616,1347,2.1223739462357556,3,0,0,0.04959491666666665,14.780335119999998,0.0005875335902711845,0.030514554133693403,0.9703890119636928,-0.9999932789262412,0.19739826786666664,0.1964761622742079,Low,Growing,5-10yr
5,0.16666666666666666,28.76,11016,2669,2.907407404240297,4,0,0,0.05027399999999999,14.876631253333331,0.0006865433399107134,0.2825665613894219,0.7796866299996831,-0.9999933697115161,0.1990403125333333,0.18120805369127516,Medium,Growing,3-5yr
4,0.2,0.0,298806,9278,0.37260295976496044,2,0,0,0.04679261111111111,14.814903319999997,0.0007658705462430921,0.0,1.0,-0.9999928764189283,0.19494164431111108,0.1964761622742079,Very_High,Declining,3-5yr
4,0.2,17.67,7294,1132,1.8623526155267025,3,0,0,0.05020283333333333,14.814903319999997,0.0010755721099193598,0.0,1.0,-0.9999933603125964,0.1983518665333333,0.1964761622742079,Low,Growing,3-5yr
4,0.2,26.28,70357,6755,1.1521241665530724,4,0,0,0.09927116666666665,27.134488266666665,0.0024440856955715994,0.04227654086248115,0.9594382688230731,-0.16678697381408383,0.3706160493333333,0.1964761622742079,Very_High,Stable,3-5yr
12,0.07692307692307693,25.84,45615,3773,0.9925682338723925,3,0,0,0.09935883333333334,27.098284666666668,0.0024109664855077387,0.05672007081131369,0.9463244123225881,-0.16671339418999268,0.37034168,0.18120805369127516,High,Stable,10+yr
6,0.14285714285714285,44.52,40315,0,0.0,3,0,0,0.09848088888888888,27.080182666666662,0.002596237576192465,0.05347635974510446,0.9492381967089956,-0.168878943786431,0.36928271555555553,0.18120805369127516,High,Unknown,5-10yr
4,0.2,14.64,6133,0,0.0,3,0,0,0.08492730555555555,14.785273453333332,0.00135743540021035,0.030947386413991793,0.969981604471943,-0.48552649307110396,0.23278004008888886,0.13818181818181818,Low,Unknown,3-5yr
6,0.14285714285714285,6.6,14745,1508,1.2272634781466827,4,0,1,0.10044738888888888,27.062080666666663,0.0022642153001327064,0.042276852326279805,0.9594379821139449,-0.16288478925026822,0.37106819555555554,0.1964761622742079,Medium,Growing,5-10yr
6,0.14285714285714285,0.699999999999999,140474,4776,0.40799009065808706,2,0,0,0.10010380555555555,27.043978666666664,0.002902468751431238,2.0597146027484707e-06,0.9999979402896397,-0.1653538379126998,0.37054359222222216,0.18120805369127516,Very_High,Declining,5-10yr
7,0.125,22.95,15765,2961,2.2538534711673806,4,0,0,0.048425,14.790211819999998,0.000686727711320103,0.03051446585980155,0.9703890950872368,-0.9999931165505658,0.19632711819999998,0.18120805369127516,Medium,Growing,5-10yr
5,0.16666666666666666,39.6,13478,1420,1.2642825333750265,4,0,0,0.09691033333333332,27.08923366666667,0.0037931677150082155,0.05592684213078827,0.9470353059517534,-0.16790956838508553,0.36780267,0.13818181818181818,Medium,Growing,3-5yr
10,0.09090909090909091,0.0,29535,2212,0.8987303195942183,3,0,0,0.0919579722222222,34.53858751666667,0.001693605447038148,2.4098660850103775e-06,0.9999975901397226,-0.1062390150029192,0.4373438473888889,0.18120805369127516,High,Stable,5-10yr
4,0.2,16.92,9861,1527,1.8582293862388446,3,0,0,0.05175263888888889,14.755643453333334,0.008753372625445923,1.9694638706061312e-07,0.9999998030536518,-0.9519049022740468,0.19930907342222223,0.24748040313549832,Low,Growing,3-5yr
6,0.14285714285714285,34.68,2264,0,0.0,3,0,0,0.049896277777777776,14.75564342,0.0007466178262345308,1.8090680734873012e-07,0.9999998190932254,-0.9999933195195844,0.19745271197777778,0.18120805369127516,Very_Low,Unknown,5-10yr
5,0.16666666666666666,27.69,1633,319,2.344151850502252,3,1,1,0.08611494444444445,14.790211819999998,0.0009589553149487383,0.03051446585980155,0.9703890950872368,-0.4799379454836168,0.23401706264444444,0.13818181818181818,Very_Low,Growing,3-5yr
6,0.14285714285714285,2.6,13892,1373,1.1860063335565736,3,0,0,0.10044033333333334,27.043978666666664,0.002125625469447438,2.0597146027484707e-06,0.9999979402896397,-0.1648967549642651,0.37088012,0.18120805369127516,Medium,Stable,5-10yr
3,0.25,30.75,21821,2547,1.4006690794735333,5,0,0,0.08311555555555554,20.166283436666664,0.04395962341578591,7.85453797065377,0.11293644042345957,-0.736934966391963,0.28477838992222215,0.1964761622742079,High,Growing,2-3yr
4,0.2,19.48,2309,0,0.0,3,0,0,0.0489283611111111,14.790211819999998,0.000600372602459925,0.03051446585980155,0.9703890950872368,-0.9999931873650602,0.19683047931111108,0.1964761622742079,Very_Low,Unknown,3-5yr
3,0.25,31.32,13154,805,0.7343773750332575,2,0,0,0.10022591666666665,27.1254374,0.0024400161012032625,0.04912090160869518,0.9531789886815005,-0.1653804029785841,0.3714802906666666,0.24748040313549832,Medium,Declining,2-3yr
3,0.25,25.34,334821,43475,1.5581459943710287,5,0,0,0.10077833333333334,27.11638653333333,0.0025819496587728232,0.05347606428744775,0.9492384629321238,-0.16385533098478408,0.37194219866666667,0.1964761622742079,Very_High,Growing,2-3yr
5,0.16666666666666666,4.83,2940360,269980,1.1018242664118605,4,1,1,0.08383955555555554,14.760581819999999,0.0011001587883725844,0.017106835990859486,0.9831808858366445,-0.48903488901226155,0.23144537375555552,0.18610960390667391,Very_High,Stable,3-5yr
6,0.14285714285714285,18.12,8367,0,0.0,3,0,0,0.049984499999999994,14.84885342,0.0007025541928843581,0.2176916130460197,0.8212259896399627,-0.9999933313104975,0.19847303419999998,0.1964761622742079,Low,Unknown,5-10yr
6,0.14285714285714285,59.28,706,113,1.9206798540394359,3,0,0,0.10025566666666667,27.17319186666666,0.002415884106257869,0.30177670792243677,0.7681808976256338,-0.16315503532052392,0.37198758533333326,0.18120805369127516,Very_Low,Growing,5-10yr
4,0.2,29.76,19344,4942,3.0657568219195053,4,0,0,0.082825,14.755643453333334,0.0019930990516968364,1.9694638706061312e-07,0.9999998030536518,-0.49378971721845616,0.23038143453333332,0.13818181818181818,Medium,Growing,3-5yr
5,0.16666666666666666,14.77,543878,63993,1.4119269394663085,5,1,1,0.09897058333333332,27.07113166666667,0.0024170342078900175,0.049121223269925914,0.9531786964362196,-0.1686801417664007,0.3696819,0.18610960390667391,Very_High,Growing,3-5yr
6,0.14285714285714285,15.72,6347,0,0.0,3,0,0,0.04956605555555554,14.775396753333332,0.0006301609836540514,0.02917753316731365,0.971649659823491,-0.9999932750127495,0.19732002308888888,0.18120805369127516,Low,Unknown,5-10yr
4,0.2,17.13,23271,2132,1.0993940950886196,3,0,0,0.04912161111111112,14.790211819999998,0.0006869423664433704,0.03051446585980155,0.9703890950872368,-0.9999932141665583,0.19702372931111112,0.1964761622742079,High,Stable,3-5yr
6,0.14285714285714285,25.18,8460,1354,1.9205673731623158,3,0,0,0.049944361111111106,14.755643486666665,0.000673302421407648,2.0597146002746024e-07,0.9999997940285823,-0.9999933259510937,0.19750079597777775,0.24748040313549832,Low,Growing,5-10yr
4,0.2,29.64,34866,2670,0.9189468246708151,3,0,0,0.09831511111111112,26.101409376666666,0.0113719721338749,4.260281688653909,0.19010388781211773,-0.1886447965913463,0.3593292048777778,0.18610960390667391,High,Stable,3-5yr
4,0.2,13.31,30373,0,0.0,3,0,0,0.10140991666666664,27.15259,0.0029237362456528454,0.0,1.0,-0.16105951092721524,0.37293581666666664,0.18610960390667391,High,Unknown,3-5yr
5,0.16666666666666666,28.83,63354,5367,1.0165735389683541,4,0,0,0.09908186111111111,27.10733566666666,0.0024866337174551446,0.055926606707092597,0.9470355170976328,-0.1666141211126221,0.3701552177777777,0.13818181818181818,Very_High,Stable,3-5yr
4,0.2,27.48,3856,281,0.874481325079415,2,0,0,0.10335799999999999,27.145414066666664,0.0029492658652824004,0.23690174401097808,0.808471654957198,-0.15915182427005195,0.3748121406666666,0.13818181818181818,Very_Low,Stable,3-5yr
6,0.14285714285714285,19.28,40813,0,0.0,3,0,0,0.04911738888888889,14.814903319999997,0.0006818525838683488,0.0,1.0,-0.9999932135832393,0.19726642208888887,0.1964761622742079,High,Unknown,5-10yr
4,0.2,13.44,9811,1090,1.3331974298238334,3,1,1,0.04947894444444444,14.814903319999997,0.00046734262372067725,0.0,1.0,-0.9999932631730231,0.19762797764444442,0.13818181818181818,Low,Growing,3-5yr
4,0.2,23.04,8017,808,1.209429959521871,3,1,1,0.0504415,14.89823665333333,0.0007156173643234289,0.19462473604038097,0.8370829515170845,-0.9999933917284265,0.1994238665333333,0.13818181818181818,Low,Growing,3-5yr
4,0.2,16.44,8291,1152,1.667350136291376,3,0,0,0.08498911111111111,14.780335153333333,0.0007181538246259746,0.030514524709131772,0.970389039671474,-0.48302970446261057,0.23279246264444442,0.13818181818181818,Low,Growing,3-5yr
4,0.2,23.76,4352,0,0.0,3,0,0,0.05040336111111111,14.80008842,0.0007722042627444351,0.026801162512710173,0.9738983909531964,-0.9999933867281554,0.1984042453111111,0.1964761622742079,Very_Low,Unknown,3-5yr
5,0.16666666666666666,11.95,11557,0,0.0,3,1,1,0.04989386111111111,14.770458386666668,0.0006984991335444081,0.026801303218428094,0.9738982574969263,-0.9999933191960098,0.1975984449777778,0.18120805369127516,Medium,Unknown,3-5yr
11,0.08333333333333333,30.0,14381,1292,1.078089144500586,3,0,0,0.10043083333333334,27.134488266666665,0.002444610279998142,0.04227654086248115,0.9594382688230731,-0.16523052156295293,0.37177571600000003,0.18120805369127516,Medium,Stable,10+yr
4,0.2,28.6,7341,1388,2.2689006910193696,3,1,1,0.08619563888888888,14.795150119999997,0.0010361305010102046,0.029177410075354914,0.9716497760349999,-0.48000934605075474,0.23414714008888887,0.1964761622742079,Low,Growing,3-5yr
3,0.25,73.41,42986,0,0.0,3,1,1,0.12422516666666666,27.485923600000003,0.016208425075516935,0.24618317890505148,0.802450247225004,-0.17076928968108646,0.39908440266666667,0.1964761622742079,High,Unknown,2-3yr
6,0.14285714285714285,33.12,14865,425,0.34308778983403604,2,0,0,0.050041333333333333,14.755643486666665,0.0011078918464517862,2.0597146002746024e-07,0.9999997940285823,-0.9999933388842631,0.19759776819999997,0.1964761622742079,Medium,Declining,5-10yr
4,0.2,28.36,14333,0,0.0,3,0,1,0.06283019444444445,15.159773486666666,0.008413450805329738,0.24509534009154055,0.8031513473711009,-0.9999946947233276,0.2144279293111111,0.1964761622742079,Medium,Unknown,3-5yr
3,0.25,11.37,151309,20743,1.6450839010254446,5,0,0,0.08321877777777775,14.790211819999998,0.001332389273905205,0.03051446585980155,0.9703890950872368,-0.4950860105136519,0.23112089597777774,0.1964761622742079,Very_High,Growing,2-3yr
5,0.16666666666666666,27.14,22634,0,0.0,3,0,0,0.04931827777777778,14.755643453333334,0.0008530439120144451,1.9694638706061312e-07,0.9999998030536518,-0.9999932412262669,0.19687471231111112,0.24748040313549832,High,Unknown,3-5yr
5,0.16666666666666666,13.53,25544,480,0.22549326641458195,2,0,0,0.0981206111111111,27.098284666666668,0.0033926999779274702,0.05672007081131369,0.9463244123225881,-0.16517017951669072,0.36910345777777775,0.1964761622742079,High,Declining,3-5yr
6,0.14285714285714285,21.52,87445,7,0.0009606038079761307,2,0,0,0.04948749999999999,14.901322953333333,0.0012073245527850268,0.27250146106358336,0.7858537145915565,-0.9999932643376992,0.1985007295333333,0.18610960390667391,Very_High,Declining,5-10yr
5,0.16666666666666666,3.68,553747,39444,0.8547730280972045,4,0,0,0.08495030555555554,14.755643453333334,0.0009236103561931836,1.9694638706061312e-07,0.9999998030536518,-0.48378247867146346,0.23250674008888889,0.18610960390667391,Very_High,Stable,3-5yr
6,0.14285714285714285,1.36,1722179,181187,1.2624959426313118,5,1,1,0.10044033333333334,27.043978666666664,0.002125625469447438,2.0597146027484707e-06,0.9999979402896397,-0.1648967549642651,0.37088012,0.18120805369127516,Very_High,Growing,5-10yr
6,0.14285714285714285,15.72,396,48,1.454545410468321,3,0,0,0.04956605555555554,14.775396786666667,0.0006301609836540514,0.029177508549044707,0.9716496830656748,-0.9999932750127495,0.1973200234222222,0.18120805369127516,Very_Low,Growing,5-10yr
6,0.14285714285714285,34.68,608,0,0.0,3,0,0,0.049758694444444446,14.785273486666666,0.0005952399305455074,0.030947351598344722,0.969981637228744,-0.9999933010481068,0.19761142931111111,0.18610960390667391,Very_Low,Unknown,5-10yr
4,0.2,33.12,4903,0,0.0,3,0,0,0.050205916666666656,14.814903319999997,0.0010781650341710814,0.0,1.0,-0.9999933607203618,0.19835494986666663,0.13818181818181818,Low,Unknown,3-5yr
3,0.25,27.14,28763,0,0.0,3,0,0,0.049271499999999996,14.760581753333334,0.0007283240551381834,0.017106856985182925,0.9831808655425945,-0.9999932348096107,0.19687731753333335,0.13818181818181818,High,Unknown,2-3yr
5,0.16666666666666666,20.61,4056,714,2.1124260292531774,3,0,0,0.050234638888888884,14.802248486666665,0.0007284503194076564,0.16144440328722934,0.8609968735220609,-0.9999933645164197,0.19825712375555551,0.1964761622742079,Very_Low,Growing,3-5yr
6,0.14285714285714285,22.68,139775,14883,1.2777392236427625,5,0,0,0.09809005555555556,26.019950776666665,0.01140180747486317,4.259586691598229,0.19012900796889998,-0.18866122740632818,0.3582895633222222,0.18610960390667391,Very_High,Growing,5-10yr
4,0.2,52.05,3712,0,0.0,3,0,0,0.09900672222222222,27.10733566666666,0.0024507473080615633,0.055926606707092597,0.9470355170976328,-0.16671243115737397,0.37008007888888883,0.18610960390667391,Very_Low,Unknown,3-5yr
7,0.125,28.56,12617,0,0.0,3,1,1,0.04985775,14.75564342,0.0007416009453346312,1.8090680734873012e-07,0.9999998190932254,-0.9999933143572507,0.1974141842,0.1964761622742079,Medium,Unknown,5-10yr
4,0.2,22.92,20000,2245,1.3469999991917998,4,0,0,0.10162499999999997,27.0982848,0.002689204230656916,0.056719931533232876,0.9463245370502892,-0.1636915414727854,0.37260784799999996,0.1964761622742079,Medium,Growing,3-5yr
3,0.25,21.38,9445,4159,5.284065636483982,3,0,0,0.08463452777777776,14.795150119999997,0.0017686664185359083,0.029177410075354914,0.9716497760349999,-0.4886392496736071,0.23258602897777775,0.1964761622742079,Low,Growing,2-3yr
7,0.125,34.68,8990,1802,2.405339262640259,3,0,0,0.048392833333333336,14.785273486666666,0.0006351430046561416,0.03094735159834262,0.9699816372287459,-0.9999931119751756,0.1962455682,0.1964761622742079,Low,Growing,5-10yr
5,0.16666666666666666,8.98,39586,0,0.0,3,0,0,0.049137805555555546,14.770458486666667,0.0010314862715766766,0.0268012429163386,0.9738983146921235,-0.9999932164029638,0.19684239042222224,0.1964761622742079,High,Unknown,3-5yr
3,0.25,7.02,15000,0,0.0,3,1,1,0.04902549999999998,14.75564352,0.0006955900264153169,2.08893186405207e-07,0.9999997911068573,-0.9999932008634903,0.19658193519999997,0.1964761622742079,Medium,Unknown,2-3yr
6,0.14285714285714285,12.54,43174,5512,1.5320331676846157,5,0,0,0.09881022222222223,27.080182666666662,0.002501931234441615,0.05347635974510446,0.9492381967089956,-0.1684310278862112,0.3696120488888889,0.18120805369127516,High,Growing,5-10yr
5,0.16666666666666666,69.24,20459,1934,1.134366292897385,3,0,0,0.12997488888888886,27.560416083333333,0.0020826887354671686,0.04305456495715227,0.95872261490086,-0.16993266723580178,0.4055790497222222,0.1964761622742079,High,Stable,3-5yr
11,0.08333333333333333,23.72,6213,276,0.5330758077584243,1,0,0,0.09935883333333334,27.098284666666668,0.0024109664855077387,0.05672007081131369,0.9463244123225881,-0.16671339418999268,0.37034168,0.18120805369127516,Low,Declining,10+yr
5,0.16666666666666666,8.4,28458,3070,1.2945393205589124,5,0,0,0.10186549999999998,27.15259,0.0023142980446314546,0.0,1.0,-0.161515895960475,0.3733914,0.18120805369127516,High,Growing,3-5yr
6,0.14285714285714285,10.08,4076,841,2.4759568131227963,3,0,0,0.08521605555555556,14.770458486666667,0.001075831945737432,0.0268012429163386,0.9738983146921235,-0.48579801077877355,0.23292064042222224,0.1964761622742079,Very_Low,Growing,5-10yr
4,0.2,10.03,1944,347,2.141975295419906,3,0,0,0.04886169444444443,14.770458486666667,0.0011674601410653768,0.0268012429163386,0.9738983146921235,-0.9999931780699964,0.19656627931111112,0.18120805369127516,Very_Low,Growing,3-5yr
3,0.25,21.09,2128,0,0.0,3,0,0,0.050234638888888884,14.816137319999998,0.0007284503194076564,0.20955698520422472,0.8267489768835963,-0.9999933645164197,0.19839601208888885,0.13818181818181818,Very_Low,Unknown,2-3yr
3,0.25,26.04,15366,0,0.0,3,0,0,0.05040336111111111,14.80008842,0.0007722042627444351,0.026801162512710173,0.9738983909531964,-0.9999933867281554,0.1984042453111111,0.1964761622742079,Medium,Unknown,2-3yr
4,0.2,24.0,15667,1307,1.0010850825293278,3,1,1,0.1020963333333333,27.0439788,0.0037301277391478156,2.1081851076534112e-06,0.9999978918193368,-0.16311021237101428,0.3725361213333333,0.1964761622742079,Medium,Stable,3-5yr
4,0.2,24.42,4645,0,0.0,3,1,1,0.04951919444444444,14.790211786666665,0.0008262585436632045,0.03051450705428499,0.9703890562962473,-0.9999932686487878,0.1974213123111111,0.1964761622742079,Low,Unknown,3-5yr
4,0.2,28.02,301,1,0.03986710804516513,1,0,0,0.0854792222222222,14.816137353333334,0.0018423170951301306,0.2095569747069588,0.8267489840586232,-0.4819325726739816,0.23364059575555554,0.13818181818181818,Very_Low,Declining,3-5yr
4,0.2,21.9,12123,0,0.0,3,0,0,0.05141858333333333,14.790211753333333,0.00890509714775529,0.030514548248672165,0.9703890175053513,-0.9515773126158956,0.19932070086666664,0.13818181818181818,Medium,Unknown,3-5yr
5,0.16666666666666666,0.12,1394918,75133,0.6463433692820968,2,0,0,0.047198611111111115,14.814903319999997,0.00046628057260685306,0.0,1.0,-0.9999929376951697,0.1953476443111111,0.1964761622742079,Very_High,Declining,3-5yr
6,0.14285714285714285,28.45,722451,101738,1.6898806977631997,5,1,1,0.0849932222222222,14.80008842,0.0010512351642933454,0.026801162512710173,0.9738983909531964,-0.4865842867466195,0.23299410642222218,0.18120805369127516,Very_High,Growing,5-10yr
5,0.16666666666666666,48.48,91538,6912,0.906115492900507,4,0,0,0.1284360833333333,27.588193883333332,0.003518860453203583,0.10792952884809036,0.9025844821012179,-0.1683330846142368,0.4043180221666667,0.1964761622742079,Very_High,Stable,3-5yr
6,0.14285714285714285,17.62,3004,263,1.0505991968684452,2,0,0,0.04993247222222222,14.780335186666663,0.0006465787422002967,0.03051449528450242,0.970389067379321,-0.9999933243620176,0.19773582408888885,0.18120805369127516,Very_Low,Stable,5-10yr
4,0.2,21.78,67172,0,0.0,3,0,0,0.05243105555555555,14.78835952,0.009053730402667695,0.11333186335931532,0.8982047787464261,-0.9525567313172187,0.20031465075555555,0.24748040313549832,Very_High,Unknown,3-5yr
3,0.25,58.2,29937,12668,5.077863511342675,5,0,0,0.10194883333333334,27.10733566666666,0.0025689740648258065,0.055926606707092597,0.9470355170976328,-0.16279609784918608,0.3730221899999999,0.1964761622742079,High,Growing,2-3yr
6,0.14285714285714285,15.08,291058,42686,1.7598966528282378,5,0,0,0.0846371388888889,14.785273486666666,0.0011110832668785552,0.030947351598344722,0.969981637228744,-0.48679266460003034,0.23248987375555558,0.18610960390667391,Very_High,Growing,5-10yr
3,0.25,31.41,7660,634,0.9932114866947078,2,0,0,0.10194883333333334,27.10733553333333,0.0025689740648258065,0.055926771499795365,0.947035369298991,-0.16279609784918608,0.37302218866666664,0.1964761622742079,Low,Stable,2-3yr
5,0.16666666666666666,27.18,2562,0,0.0,3,0,0,0.06249011111111111,15.289378419999998,0.0007613920575628902,0.031544405549752824,0.969420215571872,-0.9999946658511346,0.2153838953111111,0.13818181818181818,Very_Low,Unknown,3-5yr
4,0.2,28.45,13744,852,0.7438882414925306,2,0,0,0.0500951111111111,14.80008842,0.0006900613548088886,0.026801162512710173,0.9738983909531964,-0.9999933460350131,0.19809599531111108,0.1964761622742079,Medium,Declining,3-5yr
4,0.2,21.11,8188,0,0.0,3,1,1,0.049438194444444444,14.780335153333333,0.0002102625323056468,0.030514524709131772,0.970389039671474,-0.9999932576201535,0.19724154597777777,0.1964761622742079,Low,Unknown,3-5yr
3,0.25,27.51,4476,21,0.05630026794557569,1,0,0,0.09743130555555556,26.07425677666666,0.011367358293911391,4.260731004887354,0.19008765114030243,-0.1899029961102005,0.35817387332222217,0.1964761622742079,Very_Low,Declining,2-3yr
4,0.2,1.38,43086,3192,0.8890126720821577,3,0,0,0.09952219444444443,27.043978666666664,0.002264013347829445,2.0597146027484707e-06,0.9999979402896397,-0.1661538336717288,0.36996198111111106,0.18120805369127516,High,Stable,3-5yr
4,0.2,27.12,11960,840,0.8428093637028669,3,0,0,0.05040572222222222,14.795150119999997,0.000774288279691318,0.029177410075354914,0.9716497760349999,-0.9999933870379331,0.1983572234222222,0.1964761622742079,Medium,Stable,3-5yr
3,0.25,17.76,3258,0,0.0,3,1,1,0.04990702777777778,14.770458486666667,0.001184960242765983,0.0268012429163386,0.9738983146921235,-0.9999933209585538,0.19761161264444446,0.13818181818181818,Very_Low,Unknown,2-3yr
12,0.07692307692307693,33.0,11335,995,1.053374502634275,3,0,0,0.09935883333333334,27.098284666666668,0.0024109664855077387,0.05672007081131369,0.9463244123225881,-0.16671339418999268,0.37034168,0.18120805369127516,Medium,Stable,10+yr
3,0.25,128.1,75381,6576,1.0468420422578355,4,1,1,0.11563630555555555,26.324256976666664,0.023173907809763097,4.308981759488566,0.18836003687764294,-0.19119854746109993,0.3788788753222222,0.1964761622742079,Very_High,Stable,2-3yr
6,0.14285714285714285,7.24,14910,0,0.0,3,0,0,0.048967611111111115,14.780335153333333,0.0006484668139189601,0.030514524709131772,0.970389039671474,-0.9999931928256921,0.19677096264444444,0.18610960390667391,Medium,Unknown,5-10yr
3,0.25,207.96,3404,0,0.0,3,0,0,0.08914975000000001,19.32064342,0.011695839877792854,1.4376020758066776,0.41023923056394235,-0.9999962609868566,0.2823561842,0.13818181818181818,Very_Low,Unknown,2-3yr
3,0.25,20.59,102570,0,0.0,3,0,0,0.09691333333333334,27.08923366666667,0.0023508209326188697,0.05592684213078827,0.9470353059517534,-0.17059096288401507,0.36780567000000003,0.1964761622742079,Very_High,Unknown,2-3yr
6,0.14285714285714285,25.92,5047,0,0.0,3,0,0,0.04992613888888889,14.75564342,0.0012026526023696655,1.8090680734873012e-07,0.9999998190932254,-0.9999933235151915,0.1974825730888889,0.1964761622742079,Low,Unknown,5-10yr
7,0.125,27.14,16519,0,0.0,3,1,1,0.048517444444444446,14.80008842,0.0007054818731907106,0.026801162512710173,0.9738983909531964,-0.9999931296661018,0.19651832864444443,0.1964761622742079,Medium,Unknown,5-10yr
6,0.14285714285714285,12.82,16935,2284,1.6184233823784422,4,0,0,0.08521605555555556,14.770458486666667,0.001075831945737432,0.0268012429163386,0.9738983146921235,-0.48579801077877355,0.23292064042222224,0.1964761622742079,Medium,Growing,5-10yr
6,0.14285714285714285,21.58,15608,0,0.0,3,0,0,0.05195219444444444,14.75564342,0.009267545774864704,1.8090680734873012e-07,0.9999998190932254,-0.9520984890251502,0.19950862864444444,0.18120805369127516,Medium,Unknown,5-10yr
6,0.14285714285714285,24.52,12199,0,0.0,3,1,1,0.049994722222222204,14.795150086666666,0.0006288221124914822,0.02917745931213797,0.9716497295503936,-0.9999933326740089,0.19794622308888887,0.18610960390667391,Medium,Unknown,5-10yr
6,0.14285714285714285,28.02,595,0,0.0,3,0,0,0.0501382222222222,14.870458886666666,0.0007510425795046032,0.19245012821989363,0.8386094951348734,-0.9999933517563552,0.19884281108888885,0.1964761622742079,Very_Low,Unknown,5-10yr
6,0.14285714285714285,14.7,18230,0,0.0,3,0,0,0.0489486111111111,14.775396753333332,0.0006747549025025155,0.02917753316731365,0.971649659823491,-0.9999931901834224,0.19670257864444443,0.18120805369127516,Medium,Unknown,5-10yr
6,0.14285714285714285,26.88,2503923,313018,1.5001323922428917,5,1,1,0.08485941666666667,14.795150119999997,0.0009956340389077425,0.029177410075354914,0.9716497760349999,-0.4848067175209055,0.23281091786666663,0.18120805369127516,Very_High,Growing,5-10yr
6,0.14285714285714285,20.54,838,0,0.0,3,0,0,0.04992527777777778,14.75564342,0.0007658705462430921,1.8090680734873012e-07,0.9999998190932254,-0.9999933234000362,0.19748171197777778,0.18120805369127516,Very_Low,Unknown,5-10yr
4,0.2,9.4,14399,1591,1.325925410381894,4,0,0,0.04989386111111111,14.770458486666667,0.0006984991335444081,0.0268012429163386,0.9738983146921235,-0.9999933191960098,0.1975984459777778,0.1964761622742079,Medium,Growing,3-5yr
3,0.25,28.6,1123984,130639,1.3947422738964819,5,0,0,0.04968149999999999,14.795150119999997,0.0006778944004650063,0.029177410075354914,0.9716497760349999,-0.9999932906394357,0.19763300119999996,0.1964761622742079,Very_High,Growing,2-3yr
5,0.16666666666666666,37.42,351210,37753,1.2899291022024455,5,0,0,0.10044033333333334,27.043978666666664,0.002125625469447438,2.0597146027484707e-06,0.9999979402896397,-0.1648967549642651,0.37088012,0.18610960390667391,Very_High,Growing,3-5yr
6,0.14285714285714285,6.18,97176,14674,1.812052358383298,5,1,1,0.048950999999999995,14.760581819999999,0.0011202226329952208,0.017106835990859486,0.9831808858366445,-0.9999931905157503,0.19655681819999998,0.18120805369127516,Very_High,Growing,5-10yr
